ANO;GRANDE REGIÃO;UF;PRODUTO;CÓDIGO IBGE;MUNICÍPIO;VENDAS
1991;REGIÃO NORDESTE;PB;QUEROSENE DE AVIAÇÃO;2507903;JURIPIRANGA;11984
1991;REGIÃO NORDESTE;PE;QUEROSENE DE AVIAÇÃO;2601706;BELO JARDIM;3543
1991;REGIÃO NORDESTE;PE;QUEROSENE DE AVIAÇÃO;2611101;PETROLINA;2929813
1991;REGIÃO NORDESTE;PE;QUEROSENE DE AVIAÇÃO;2611606;RECIFE;142989446
1991;REGIÃO NORDESTE;AL;QUEROSENE DE AVIAÇÃO;2701001;BOCA DA MATA;24067
1991;REGIÃO NORDESTE;AL;QUEROSENE DE AVIAÇÃO;2704302;MACEIO;187322
1991;REGIÃO NORDESTE;AL;QUEROSENE DE AVIAÇÃO;2707701;RIO LARGO;18094560
1991;REGIÃO NORDESTE;SE;QUEROSENE DE AVIAÇÃO;2800308;ARACAJU;8883529
1991;REGIÃO NORDESTE;SE;QUEROSENE DE AVIAÇÃO;2803609;LARANJEIRAS;56044
1991;REGIÃO NORDESTE;SE;QUEROSENE DE AVIAÇÃO;2804805;NOSSA SENHORA DO SOCOR;645
1991;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2903201;BARREIRAS;106845
1991;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2903904;BOM JESUS DA LAPA;75571
1991;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2906907;CARAVELAS;739391
1991;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2910800;FEIRA DE SANTANA;5000
1991;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2911709;GUANAMBI;27000
1991;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2913606;ILHEUS;6025748
1991;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2924009;PAULO AFONSO;216195
1991;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2925303;PORTO SEGURO;1033131
1991;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2927408;SALVADOR;129781978
1991;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2929206;SAO FRANCISCO DO CONDE;58930
1991;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2930709;SIMOES FILHO;427
1991;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2933307;VITORIA DA CONQUISTA;56913
1991;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3101607;ALFENAS;8404
1991;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3101904;ALPINOPOLIS;59848
1991;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3104007;ARAXA;72273
1991;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3105608;BARBACENA;143052
1991;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3106200;BELO HORIZONTE;11260148
1991;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3106705;BETIM;297084
1991;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3122306;DIVINOPOLIS;6952
1991;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3127008;FRONTEIRA;49788
1991;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3127701;GOVERNADOR VALADARES;168038
1991;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3128709;GUAXUPE;8230
1991;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3131307;IPATINGA;217090
1991;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3132107;ITACARAMBI;39388
1991;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3132404;ITAJUBA;57000
1991;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3137601;LAGOA SANTA;44360561
1991;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3141702;MESQUITA;79234
1991;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3143302;MONTES CLAROS;812012
1991;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3145000;NOVA PONTE;236018
1991;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3148004;PATOS DE MINAS;998
1991;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3148202;PATROCINIO DO MURIAE;6590
1991;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3151800;POCOS DE CALDAS;4897
1991;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3162500;SAO JOAO DEL REI;7642
1991;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3170107;UBERABA;3598890
1991;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3170206;UBERLANDIA;3933689
1991;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3171204;VESPASIANO;8271
1991;REGIÃO SUDESTE;ES;QUEROSENE DE AVIAÇÃO;3201209;CACHOEIRO DE ITAPEMIRI;20500
1991;REGIÃO SUDESTE;ES;QUEROSENE DE AVIAÇÃO;3204906;SAO MATEUS;188926
1991;REGIÃO SUDESTE;ES;QUEROSENE DE AVIAÇÃO;3205101;VIANA;9911
1991;REGIÃO SUDESTE;ES;QUEROSENE DE AVIAÇÃO;3205200;VILA VELHA;26999
1991;REGIÃO SUDESTE;ES;QUEROSENE DE AVIAÇÃO;3205309;VITORIA;11108316
1991;REGIÃO SUDESTE;RJ;QUEROSENE DE AVIAÇÃO;3301009;CAMPOS DOS GOYTACAZES;105809
1991;REGIÃO SUDESTE;RJ;QUEROSENE DE AVIAÇÃO;3301702;DUQUE DE CAXIAS;137198
1991;REGIÃO SUDESTE;RJ;QUEROSENE DE AVIAÇÃO;3302403;MACAE;5074281
1991;REGIÃO SUDESTE;RJ;QUEROSENE DE AVIAÇÃO;3303500;NOVA IGUACU;67936
1991;REGIÃO SUDESTE;RJ;QUEROSENE DE AVIAÇÃO;3303906;PETROPOLIS;817981
1991;REGIÃO SUDESTE;RJ;QUEROSENE DE AVIAÇÃO;3304557;RIO DE JANEIRO;1063564151
1991;REGIÃO SUDESTE;RJ;QUEROSENE DE AVIAÇÃO;3305208;SAO PEDRO DA ALDEIA;238561
1991;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3500105;ADAMANTINA;5625
1991;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3501905;AMPARO;4276
1991;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3502101;ANDRADINA;3457
1991;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3502804;ARACATUBA;110433
1991;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3503208;ARARAQUARA;131590
1991;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3503307;ARARAS;7604
1991;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3503703;ARIRANHA;2118
1991;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3505500;BARRETOS;237782
1991;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3505708;BARUERI;527390
1991;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3506003;BAURU;944192
1991;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3507506;BOTUCATU;9000
1991;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3509502;CAMPINAS;31536497
1991;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3511003;CASTILHO;166748
1991;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3511102;CATANDUVA;19357
1991;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3513801;DIADEMA;26507
1991;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3515103;EMBU-GUACU;27257
1991;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3515186;ESPIRITO SANTO DO PINH;46099
1991;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3516200;FRANCA;18726
1991;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3518404;GUARATINGUETA;269405
1991;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3518701;GUARUJA;1076890
1991;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3518800;GUARULHOS;604156535
1991;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3521101;IPEUNA;2763
1991;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3522406;ITAPEVA;1045
1991;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3522703;ITAPOLIS;20951
1991;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3524105;ITUVERAVA;7094
1991;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3525904;JUNDIAI;3638
1991;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3527108;LINS;46284
1991;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3529005;MARILIA;497279
1991;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3529302;MATAO;49876
1991;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3530607;MOJI DAS CRUZES;7404
1991;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3534302;ORLANDIA;4561
1991;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3534401;OSASCO;252275
1991;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3536505;PAULINIA;2488048
1991;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3537305;PENAPOLIS;38370
1991;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3538709;PIRACICABA;155059
1991;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3539301;PIRASSUNUNGA;5493434
1991;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3541406;PRESIDENTE PRUDENTE;435227
1991;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3543402;RIBEIRAO PRETO;1213012
1991;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3547809;SANTO ANDRE;19500
1991;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3548500;SANTOS;1821
1991;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3548708;SAO BERNARDO DO CAMPO;122304
1991;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3548807;SAO CAETANO DO SUL;21002
1991;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3548906;SAO CARLOS;36079
1991;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3549805;SAO JOSE DO RIO PRETO;1180337
1991;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3549904;SAO JOSE DOS CAMPOS;5874040
1991;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3550308;SAO PAULO;154839621
1991;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3550704;SAO SEBASTIAO;361574
1991;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3552205;SOROCABA;422921
1991;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3554102;TAUBATE;2821795
1991;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3554300;TEODORO SAMPAIO;107724
1991;REGIÃO SUL;PR;QUEROSENE DE AVIAÇÃO;4101507;ARAPONGAS;20808
1991;REGIÃO SUL;PR;QUEROSENE DE AVIAÇÃO;4101804;ARAUCARIA;1920312
1991;REGIÃO SUL;PR;QUEROSENE DE AVIAÇÃO;4102406;BANDEIRANTES;15148
1991;REGIÃO SUL;PR;QUEROSENE DE AVIAÇÃO;4104808;CASCAVEL;163684
1991;REGIÃO SUL;PR;QUEROSENE DE AVIAÇÃO;4106902;CURITIBA;964162
1991;REGIÃO SUL;PR;QUEROSENE DE AVIAÇÃO;4108304;FOZ DO IGUACU;13032884
1991;REGIÃO SUL;PR;QUEROSENE DE AVIAÇÃO;4113700;LONDRINA;1853809
1991;REGIÃO SUL;PR;QUEROSENE DE AVIAÇÃO;4115200;MARINGA;481334
1991;REGIÃO SUL;PR;QUEROSENE DE AVIAÇÃO;4116109;MOREIRA SALES;6881
1991;REGIÃO SUL;PR;QUEROSENE DE AVIAÇÃO;4119905;PONTA GROSSA;92890
1991;REGIÃO SUL;PR;QUEROSENE DE AVIAÇÃO;4125506;SAO JOSE DOS PINHAIS;29518491
1991;REGIÃO SUL;PR;QUEROSENE DE AVIAÇÃO;4127700;TOLEDO;17843
1991;REGIÃO SUL;PR;QUEROSENE DE AVIAÇÃO;4128104;UMUARAMA;9224
1991;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4202404;BLUMENAU;70304
1991;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4204202;CHAPECO;182386
1991;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4204301;CONCORDIA;61738
1991;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4204608;CRICIUMA;52557
1991;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4205407;FLORIANOPOLIS;13699972
1991;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4205456;FORQUILHINHA;143312
1991;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4205902;GASPAR;25124
1991;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4208203;ITAJAI;17609
1991;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4209102;JOINVILLE;362529
1991;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4209300;LAGES;38770
1991;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4211306;NAVEGANTES;1903727
1991;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4219002;URUSSANGA;46683
1991;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4219309;VIDEIRA;215752
1991;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4301602;BAGE;42307
1991;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4302907;CACEQUI;39946
1991;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4303509;CAMAQUA;180
1991;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4303905;CAMPO BOM;4928
1991;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4304606;CANOAS;7639659
1991;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4304705;CARAZINHO;11589
1991;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4305108;CAXIAS DO SUL;65768
1991;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4307708;ESTEIO;196970
1991;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4307906;FARROUPILHA;56336
1991;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4309605;HORIZONTINA;22323
1991;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4313409;NOVO HAMBURGO;7578
1991;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4313656;PALMARES DO SUL;200
1991;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4314100;PASSO FUNDO;40621
1991;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4314407;PELOTAS;50009
1991;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4314902;PORTO ALEGRE;36606468
1991;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4316907;SANTA MARIA;7678035
1991;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4317509;SANTO ANGELO;10567
1991;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4321600;TRAMANDAI;5000
1991;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4322400;URUGUAIANA;33761
1991;REGIÃO CENTRO-OESTE;MS;QUEROSENE DE AVIAÇÃO;5002704;CAMPO GRANDE;16408028
1991;REGIÃO CENTRO-OESTE;MS;QUEROSENE DE AVIAÇÃO;5003207;CORUMBA;2456434
1991;REGIÃO CENTRO-OESTE;MS;QUEROSENE DE AVIAÇÃO;5006606;PONTA PORA;508752
1991;REGIÃO CENTRO-OESTE;MS;QUEROSENE DE AVIAÇÃO;5007935;SONORA;371
1991;REGIÃO CENTRO-OESTE;MT;QUEROSENE DE AVIAÇÃO;5100250;ALTA FLORESTA;709396
1991;REGIÃO CENTRO-OESTE;MT;QUEROSENE DE AVIAÇÃO;5101803;BARRA DO GARCAS;441342
1991;REGIÃO CENTRO-OESTE;MT;QUEROSENE DE AVIAÇÃO;5102504;CACERES;49855
1991;REGIÃO CENTRO-OESTE;MT;QUEROSENE DE AVIAÇÃO;5102637;CAMPO NOVO DO PARECIS;32000
1991;REGIÃO CENTRO-OESTE;MT;QUEROSENE DE AVIAÇÃO;5103403;CUIABA;46155
1991;REGIÃO CENTRO-OESTE;MT;QUEROSENE DE AVIAÇÃO;5104104;GUARANTA DO NORTE;30000
1991;REGIÃO CENTRO-OESTE;MT;QUEROSENE DE AVIAÇÃO;5105101;JUARA;144090
1991;REGIÃO CENTRO-OESTE;MT;QUEROSENE DE AVIAÇÃO;5105176;JURUENA;20400
1991;REGIÃO CENTRO-OESTE;MT;QUEROSENE DE AVIAÇÃO;5105606;MATUPA;17105
1991;REGIÃO CENTRO-OESTE;MT;QUEROSENE DE AVIAÇÃO;5106802;PORTO DOS GAUCHOS;1860
1991;REGIÃO CENTRO-OESTE;MT;QUEROSENE DE AVIAÇÃO;5107602;RONDONOPOLIS;56530
1991;REGIÃO CENTRO-OESTE;MT;QUEROSENE DE AVIAÇÃO;5107859;SAO FELIX DO ARAGUAIA;56548
1991;REGIÃO CENTRO-OESTE;MT;QUEROSENE DE AVIAÇÃO;5107909;SINOP;14098
1991;REGIÃO CENTRO-OESTE;MT;QUEROSENE DE AVIAÇÃO;5108402;VARZEA GRANDE;28081400
1991;REGIÃO CENTRO-OESTE;GO;QUEROSENE DE AVIAÇÃO;5201108;ANAPOLIS;10750760
1991;REGIÃO CENTRO-OESTE;GO;QUEROSENE DE AVIAÇÃO;5201405;APARECIDA DE GOIANIA;35094
1991;REGIÃO CENTRO-OESTE;GO;QUEROSENE DE AVIAÇÃO;5204508;CALDAS NOVAS;5810
1991;REGIÃO CENTRO-OESTE;GO;QUEROSENE DE AVIAÇÃO;5208707;GOIANIA;15801234
1991;REGIÃO CENTRO-OESTE;GO;QUEROSENE DE AVIAÇÃO;5211503;ITUMBIARA;11489
1991;REGIÃO CENTRO-OESTE;GO;QUEROSENE DE AVIAÇÃO;5218789;RIO QUENTE;10047
1991;REGIÃO CENTRO-OESTE;GO;QUEROSENE DE AVIAÇÃO;5220207;SAO MIGUEL DO ARAGUAIA;10628
1991;REGIÃO CENTRO-OESTE;GO;QUEROSENE DE AVIAÇÃO;5220405;SAO SIMAO;48055
1991;REGIÃO CENTRO-OESTE;DF;QUEROSENE DE AVIAÇÃO;5300108;BRASILIA;173709557
1992;REGIÃO NORDESTE;CE;QUEROSENE DE AVIAÇÃO;2304406;FORTALEZA                     ;44321679
1992;REGIÃO NORDESTE;PE;QUEROSENE DE AVIAÇÃO;2611600;RECIFE                        ;130222855
1992;REGIÃO SUDESTE;RJ;QUEROSENE DE AVIAÇÃO;3304558;RIO DE JANEIRO                ;907630062
1992;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3518809;GUARULHOS                     ;715331534
1992;REGIÃO NORTE;RO;QUEROSENE DE AVIAÇÃO;1100122;JI-PARANA                     ;22022
1992;REGIÃO NORTE;RO;QUEROSENE DE AVIAÇÃO;1100203;PORTO VELHO                   ;10120541
1992;REGIÃO NORTE;RO;QUEROSENE DE AVIAÇÃO;1100300;VILHENA                       ;1884783
1992;REGIÃO NORTE;AC;QUEROSENE DE AVIAÇÃO;1200208;CRUZEIRO DO SUL               ;1953781
1992;REGIÃO NORTE;AC;QUEROSENE DE AVIAÇÃO;1200402;RIO BRANCO                    ;14609792
1992;REGIÃO NORTE;AM;QUEROSENE DE AVIAÇÃO;1301209;COARI                         ;1514913
1992;REGIÃO NORTE;AM;QUEROSENE DE AVIAÇÃO;1302604;MANAUS                        ;135965857
1992;REGIÃO NORTE;AM;QUEROSENE DE AVIAÇÃO;1303805;SAO GABRIEL DA CACHOEIRA      ;1012479
1992;REGIÃO NORTE;AM;QUEROSENE DE AVIAÇÃO;1304054;TABATINGA                     ;1511649
1992;REGIÃO NORTE;AM;QUEROSENE DE AVIAÇÃO;1304208;TEFE                          ;5403517
1992;REGIÃO NORTE;RR;QUEROSENE DE AVIAÇÃO;1400100;BOA VISTA                     ;6192886
1992;REGIÃO NORTE;RR;QUEROSENE DE AVIAÇÃO;1400207;CARACARAI                     ;81587
1992;REGIÃO NORTE;PA;QUEROSENE DE AVIAÇÃO;1500503;ALMEIRIM                      ;47689
1992;REGIÃO NORTE;PA;QUEROSENE DE AVIAÇÃO;1500600;ALTAMIRA                      ;609504
1992;REGIÃO NORTE;PA;QUEROSENE DE AVIAÇÃO;1501402;BELEM                         ;59902308
1992;REGIÃO NORTE;PA;QUEROSENE DE AVIAÇÃO;1502700;CONCEICAO DO ARAGUAIA         ;373109
1992;REGIÃO NORTE;PA;QUEROSENE DE AVIAÇÃO;1503600;ITAITUBA                      ;1389937
1992;REGIÃO NORTE;PA;QUEROSENE DE AVIAÇÃO;1504207;MARABA                        ;1422132
1992;REGIÃO NORTE;PA;QUEROSENE DE AVIAÇÃO;1505521;PARAUAPEBAS                   ;81230
1992;REGIÃO NORTE;PA;QUEROSENE DE AVIAÇÃO;1506803;SANTAREM                      ;11660582
1992;REGIÃO NORTE;AP;QUEROSENE DE AVIAÇÃO;1600303;MACAPA                        ;1300792
1992;REGIÃO NORTE;TO;QUEROSENE DE AVIAÇÃO;1701509;GURUPI                        ;1760179
1992;REGIÃO NORTE;TO;QUEROSENE DE AVIAÇÃO;1701754;MIRACEMA DO TOCANTINS         ;96447
1992;REGIÃO NORTE;TO;QUEROSENE DE AVIAÇÃO;1702556;PORTO NACIONAL                ;130318
1992;REGIÃO NORTE;TO;QUEROSENE DE AVIAÇÃO;1702920;PALMAS                        ;42850
1992;REGIÃO NORDESTE;MA;QUEROSENE DE AVIAÇÃO;2102803;CAROLINA                      ;317475
1992;REGIÃO NORDESTE;MA;QUEROSENE DE AVIAÇÃO;2105306;IMPERATRIZ                    ;3044529
1992;REGIÃO NORDESTE;MA;QUEROSENE DE AVIAÇÃO;2111306;SAO LUIS                      ;43159456
1992;REGIÃO NORDESTE;PI;QUEROSENE DE AVIAÇÃO;2211009;TERESINA                      ;12096350
1992;REGIÃO NORDESTE;RN;QUEROSENE DE AVIAÇÃO;2401304;AUGUSTO SEVERO                ;14784
1992;REGIÃO NORDESTE;RN;QUEROSENE DE AVIAÇÃO;2403250;PARNAMIRIM                    ;27102268
1992;REGIÃO NORDESTE;RN;QUEROSENE DE AVIAÇÃO;2404508;GUAMARE                       ;58000
1992;REGIÃO NORDESTE;RN;QUEROSENE DE AVIAÇÃO;2409100;PASSA E FICA                  ;3797
1992;REGIÃO NORDESTE;PB;QUEROSENE DE AVIAÇÃO;2501805;BAYEUX                        ;2776458
1992;REGIÃO NORDESTE;PB;QUEROSENE DE AVIAÇÃO;2503204;CABEDELO                      ;4186468
1992;REGIÃO NORDESTE;PB;QUEROSENE DE AVIAÇÃO;2507501;JOAO PESSOA                   ;1453071
1992;REGIÃO NORDESTE;PB;QUEROSENE DE AVIAÇÃO;2507900;JURIPIRANGA                   ;3004
1992;REGIÃO NORDESTE;PE;QUEROSENE DE AVIAÇÃO;2611104;PETROLINA                     ;2598600
1992;REGIÃO NORDESTE;AL;QUEROSENE DE AVIAÇÃO;2707705;RIO LARGO                     ;21252968
1992;REGIÃO NORDESTE;SE;QUEROSENE DE AVIAÇÃO;2800306;ARACAJU                       ;9305883
1992;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2903202;BARREIRAS                     ;113873
1992;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2903903;BOM JESUS DA LAPA             ;92127
1992;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2906902;CARAVELAS                     ;612768
1992;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2913607;ILHEUS                        ;6775958
1992;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2925303;PORTO SEGURO                  ;622119
1992;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2927403;SALVADOR                      ;135260630
1992;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2933306;VITORIA DA CONQUISTA          ;43737
1992;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3101908;ALPINOPOLIS                   ;70000
1992;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3104001;ARAXA                         ;114338
1992;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3105601;BARBACENA                     ;193490
1992;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3106209;BELO HORIZONTE                ;11003824
1992;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3137600;LAGOA SANTA                   ;51510065
1992;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3143309;MONTES CLAROS                 ;416693
1992;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3145000;NOVA PONTE                    ;70817
1992;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3170101;UBERABA                       ;2460717
1992;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3170209;UBERLANDIA                    ;2930191
1992;REGIÃO SUDESTE;ES;QUEROSENE DE AVIAÇÃO;3204901;SAO MATEUS                    ;239177
1992;REGIÃO SUDESTE;ES;QUEROSENE DE AVIAÇÃO;3205304;VITORIA                       ;9830309
1992;REGIÃO SUDESTE;RJ;QUEROSENE DE AVIAÇÃO;3301001;CAMPOS DOS GOYTACAZES         ;80917
1992;REGIÃO SUDESTE;RJ;QUEROSENE DE AVIAÇÃO;3302407;MACAE                         ;6977667
1992;REGIÃO SUDESTE;RJ;QUEROSENE DE AVIAÇÃO;3303900;PETROPOLIS                    ;792000
1992;REGIÃO SUDESTE;RJ;QUEROSENE DE AVIAÇÃO;3305201;SAO PEDRO DA ALDEIA           ;239471
1992;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3502805;ARACATUBA                     ;126211
1992;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3503208;ARARAQUARA                    ;176170
1992;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3505502;BARRETOS                      ;73653
1992;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3506002;BAURU                         ;1088826
1992;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3509508;CAMPINAS                      ;33743939
1992;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3511006;CASTILHO                      ;132318
1992;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3513807;DIADEMA                       ;6253
